departement;departement_name;dienststelle;dienststelle_name;spezialfinanzierung;spezialfinanzierung_name;konto;bezeichnung;budget_2026;budget_2025;rechnung_2024;abweichung;prozent;kommentar;seite
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3064.00;Überbrückungsrenten;;;884.0;;;;179
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3091.00;Personalwerbung;5000.0;4000.0;8056.25;1000.0;25.0;;179
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3099.00;Übriger Personalaufwand;7800.0;3000.0;1040.0;4800.0;160.0;;179
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3100.00;Büromaterial;6000.0;6000.0;4021.84;;;;179
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3102.00;Drucksachen, Publikationen;5000.0;5000.0;160.0;;;;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3103.00;Fachliteratur, Zeitschriften;2000.0;1800.0;1475.85;200.0;11.11;;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3111.00;Maschinen, Geräte und Fahrzeuge;5000.0;5000.0;;;;;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3113.00;Hardware;8000.0;8000.0;1495.22;;;;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3118.00;Immaterielle Anlagen;50000.0;30000.0;21802.8;20000.0;66.67;Ausbauschritt 2026 der Geschäftsverwaltung und neue Version einer Fachapplikation aufgrund Wartungseinstellung der aktuellen Version.;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3130.00;Dienstleistungen Dritter;619000.0;369300.0;388478.45;249700.0;67.61;Verpflichtungskredite zur Umsetzung Raumplanungsgesetz 2 (neu), Arbeitszonenbewirtschaftung (bisher) und Umsetzung Sachplan Fruchtfolgeflächen (bisher).;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3132.00;Honorare externe Berater, Gutachter, Fachexperten etc.;12000.0;12000.0;;;;;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3133.00;Informatik-Nutzungsaufwand;103500.0;95000.0;68880.7;8500.0;8.95;;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3134.00;Sachversicherungsprämien;500.0;500.0;340.2;;;;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3151.00;Unterhalt Maschinen, Geräte, Fahrzeuge;;;203.0;;;;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3158.00;Unterhalt immaterielle Anlagen;9100.0;6900.0;8197.55;2200.0;31.88;;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3160.00;Mieten und Pachten Liegenschaften;1000.0;1000.0;560.0;;;;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3161.00;Mieten, Benützungskosten Anlagen;5000.0;5000.0;12520.55;;;;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3170.00;Reisekosten und Spesen;12000.0;12000.0;7258.7;;;;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3199.00;Übriger Betriebsaufwand;8000.0;3000.0;15683.55;5000.0;166.67;;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3611.00;Entschädigungen an Kantone und Konkordate;35000.0;38000.0;35600.0;-3000.0;-7.89;;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3630.00;Beiträge an den Bund;;;3970.0;;;;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3631.00;Beiträge an Kantone und Konkordate;14000.0;11000.0;13454.0;3000.0;27.27;;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3635.00;Beiträge an private Unternehmungen;;200.0;285.4;-200.0;-100.0;;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3636.00;Beiträge an private Organisationen ohne Erwerbszweck;1500.0;1500.0;1550.0;;;;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3637.00;Beiträge an private Haushalte;;;-1095.0;;;;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3700.00;Durchlaufende Beiträge an den Bund;;;1095.0;;;;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3702.10;Durchlaufende Beiträge an Gemeinden und Gemeindezweckverbände;;;1095.0;;;;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;3980.00;Übertragungen;800000.0;800000.0;800000.0;;;;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;4210.00;Gebühren für Amtshandlungen;-400000.0;-400000.0;-406015.0;;;;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;4270.00;Bussen;-6000.0;-6000.0;-3600.0;;;;180
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;4612.10;Entschädigungen von innerkantonalen Gemeinden und Gemeindezweckverbänden;-3000.0;-3000.0;-3000.0;;;;181
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;4630.00;Beiträge vom Bund;-89000.0;-89000.0;-47455.55;;;;181
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;4707.00;Durchlaufende Beiträge von privaten Haushalten;;;-2190.0;;;;181
23;Baudepartement;2306;Raumplanung, Naturschutz, Bauinspektorat;;;4980.00;Übertragungen;;;-83482.15;;;;181
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;60200.0;60800.0;127513.4;-600.0;-0.99;;181
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;3900.0;4000.0;8291.25;-100.0;-2.5;;181
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3052.00;AG-Beiträge an Pensionskassen;8000.0;8100.0;14989.65;-100.0;-1.23;;181
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3053.00;AG-Beiträge an Unfallversicherungen;300.0;300.0;-527.85;;;;181
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3054.00;AG-Beiträge an Familienzulagekassen;800.0;800.0;1658.3;;;;181
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3059.10;AG-Beiträge Sozialfonds;;;101.75;;;;181
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3101.00;Betriebs- und Verbrauchsmaterial;14000.0;12000.0;14766.26;2000.0;16.67;;181
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3102.00;Drucksachen, Publikationen;7000.0;6000.0;3638.5;1000.0;16.67;;181
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3103.00;Fachliteratur, Zeitschriften;1000.0;1000.0;50.9;;;;181
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3111.00;Maschinen, Geräte und Fahrzeuge;6000.0;9000.0;;-3000.0;-33.33;;181
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3112.00;Kleider, Wäsche, Vorhänge;1000.0;;;1000.0;;;181
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3118.00;Immaterielle Anlagen;75000.0;120000.0;;-45000.0;-37.5;Laufendes IT-Projekt «Naturschutzverwaltungssystem», Umsetzung gemäss Projektantrag.;181
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3130.00;Dienstleistungen Dritter;;10000.0;56573.85;-10000.0;-100.0;;181
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3132.00;Honorare externe Berater, Gutachter, Fachexperten etc.;10000.0;10000.0;8650.25;;;;181
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3133.00;Informatik-Nutzungsaufwand;7200.0;15000.0;;-7800.0;-52.0;;181
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3137.00;Steuern und Abgaben;1700.0;1700.0;1670.0;;;;181
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3140.00;Unterhalt Grundstücke;110000.0;110000.0;14100.45;;;;181
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3151.00;Unterhalt Maschinen, Geräte, Fahrzeuge;15000.0;15000.0;20443.3;;;;181
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3611.00;Entschädigungen an Kantone und Konkordate;2000.0;2000.0;;;;;181
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3612.10;Entschädigungen an innerkantonale Gemeinden und Gemeindezweckverbände;200000.0;200000.0;66535.7;;;;181
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3630.00;Beiträge an den Bund;;;50.0;;;;181
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3632.10;Beiträge an innerkantonale Gemeinden und Gemeindezweckverbände;;;4612.8;;;;181
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3635.00;Beiträge an private Unternehmungen;360000.0;360000.0;335444.71;;;;181
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3636.00;Beiträge an private Organisationen ohne Erwerbszweck;50000.0;50000.0;60585.48;;;;182
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3637.00;Beiträge an private Haushalte;;;180.0;;;;182
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3638.00;Beiträge an das Ausland;5000.0;5000.0;2258.0;;;;182
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3702.10;Durchlaufende Beiträge an Gemeinden und Gemeindezweckverbände;350000.0;350000.0;74412.8;;;;182
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3705.00;Durchlaufende Beiträge an private Unternehmungen;550000.0;550000.0;593146.13;;;;182
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3706.00;Durchlaufende Beiträge an private Organisationen ohne Erwerbszweck;80000.0;80000.0;102708.6;;;;182
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3707.00;Durchlaufende Beiträge an private Haushalte;60000.0;60000.0;120.0;;;;182
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3708.00;Durchlaufende Beiträge an das Ausland;20000.0;20000.0;;;;;182
23;Baudepartement;2308;Sachaufwand Naturschutz;;;3910.00;IV Dienstleistungen;;;1230.15;;;;182
23;Baudepartement;2308;Sachaufwand Naturschutz;;;4430.00;Pacht- und Mietzinse Liegenschaften FV;-1000.0;-1000.0;-948.5;;;;182
23;Baudepartement;2308;Sachaufwand Naturschutz;;;4610.00;Entschädigungen vom Bund;;-10000.0;-13755.85;10000.0;-100.0;;182
23;Baudepartement;2308;Sachaufwand Naturschutz;;;4630.00;Beiträge vom Bund;;;-28265.49;;;;182
23;Baudepartement;2308;Sachaufwand Naturschutz;;;4700.00;Durchlaufende Beiträge vom Bund;-1060000.0;-1060000.0;-770387.53;;;;182
23;Baudepartement;2308;Sachaufwand Naturschutz;;;4980.00;Übertragungen;;;-314425.03;;;;182
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;1763700.0;1759300.0;1485576.0;4400.0;0.25;;182
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3010.95;Rückerstattungen Taggelder UV, EO, MSE, MV, IV für Verwaltungs- und Betriebspersonal;;;-4317.3;;;;182
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;113600.0;115900.0;95646.05;-2300.0;-1.98;;182
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3052.00;AG-Beiträge an Pensionskassen;277300.0;266700.0;234209.0;10600.0;3.97;;182
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3053.00;AG-Beiträge an Unfallversicherungen;15100.0;14200.0;9327.4;900.0;6.34;;182
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3054.00;AG-Beiträge an Familienzulagekassen;22800.0;24900.0;19257.75;-2100.0;-8.43;;182
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3059.10;AG-Beiträge Sozialfonds;1300.0;2200.0;1136.9;-900.0;-40.91;;182
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3099.00;Übriger Personalaufwand;10000.0;10000.0;5959.2;;;;182
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3100.00;Büromaterial;10000.0;10000.0;10892.14;;;;182
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3101.00;Betriebs- und Verbrauchsmaterial;;;351.85;;;;182
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3102.00;Drucksachen, Publikationen;2000.0;2000.0;;;;;182
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3103.00;Fachliteratur, Zeitschriften;15000.0;15000.0;11423.15;;;;182
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3110.00;Büromöbel und -geräte;2000.0;2000.0;;;;;182
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3113.00;Hardware;8500.0;8500.0;1273.0;;;;182
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3118.00;Immaterielle Anlagen;5000.0;5000.0;584.57;;;;182
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3130.00;Dienstleistungen Dritter;75000.0;75000.0;76433.43;;;;183
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3131.00;Planungen und Projektierungen Dritter;1540000.0;1350000.0;1485602.12;190000.0;14.07;"Planungen bis zur Kreditbewilligung von Projekten werden in der Erfolgsrechnung verbucht: Fr. 50'000 Grundlagen Agglomerationsprogramm; Fr. 160'000 Siblingen Bauprojekt Ortsdurchfahrt; Fr. 80'000 Ramsen Vorprojekt Ortsdurchfahrt; Fr. 250'000 diverse Kunstbauten (davon Fr. 90'000 Neuhausen Katzensteig Stützmauer, Fr. 40'000 Thayngen Knorrbrücke, Fr. 40'000 Hemishofen Berglibrücke, Fr. 80'000 diverse Kunstbauten); Fr. 250'000 Merishausen Bauprojekte neuer Anschluss H4; Fr. 200'000 Schleitheim Stützmauer Kantonsstrasse; Fr. 100'000 Neuhausen Bauprojekt Aufwertung Schaffhauserstrasse; Fr. 75'000 Beratungen: Immissionskataster/Lärm; Fr. 65'000 Beringen Vorprojekt Enge Busspur; Fr. 50'000 Thayngen Bauprojekt Radweg Hüttenleben; Fr. 50'000 Neuhausen Bauprojekte Kreuzung Kreuzstrasse; Fr. 210'000 verschiedene Projekte.";183
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3132.00;Honorare externe Berater, Gutachter, Fachexperten etc.;10000.0;10000.0;;;;;183
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3133.00;Informatik-Nutzungsaufwand;135400.0;117500.0;110166.55;17900.0;15.23;Erhöhung infolge Ausrüstung aller Arbeitsplätze mit «Virtual Private Network» (Lizenzen und Unterhalt).;183
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3134.00;Sachversicherungsprämien;1000.0;1000.0;526.5;;;;183
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3137.00;Steuern und Abgaben;82700.0;82700.0;61743.62;;;;183
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3151.00;Unterhalt Maschinen, Geräte, Fahrzeuge;10000.0;10000.0;1535.56;;;;183
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3153.00;Informatik-Unterhalt (Hardware);;;99.05;;;;183
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3158.00;Unterhalt immaterielle Anlagen;26000.0;26000.0;29905.2;;;;183
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3161.00;Mieten, Benützungskosten Anlagen;10000.0;10000.0;8862.85;;;;183
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3170.00;Reisekosten und Spesen;12000.0;12000.0;7228.45;;;;183
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3199.00;Übriger Betriebsaufwand;10000.0;10000.0;4092.75;;;;183
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3610.00;Entschädigungen an Bund;40000.0;40000.0;;;;;184
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3612.10;Entschädigungen an innerkantonale Gemeinden und Gemeindezweckverbände;25000.0;25000.0;3780.25;;;;184
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3702.10;Durchlaufende Beiträge an Gemeinden und Gemeindezweckverbände;50000.0;50000.0;4430.0;;;;184
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3910.00;IV Dienstleistungen;1500.0;;9694.85;1500.0;;;184
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;3930.00;IV Betriebs- und Verwaltungskosten;3000.0;3000.0;;;;;184
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;4250.00;Verkäufe;-1000.0;-1000.0;-385.2;;;;184
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;4309.00;Übrige betriebliche Erträge;-1000.0;-1000.0;-2457.4;;;;184
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;4610.00;Entschädigungen vom Bund;-15000.0;-15000.0;-51504.62;;;;184
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;4612.10;Entschädigungen von innerkantonalen Gemeinden und Gemeindezweckverbänden;-1500000.0;-1300000.0;-1170089.8;-200000.0;15.38;Mehreinnahmen von der Stadt Schaffhausen: Es konnten zwei zusätzliche Projektleiter eingestellt werden, die hauptsächlich städtische Projekte bearbeiten.;184
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;4700.00;Durchlaufende Beiträge vom Bund;-50000.0;-50000.0;-4430.0;;;;184
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;4930.00;IV Betriebs- und Verwaltungskosten;-15000.0;-15000.0;-14253.96;;;;184
23;Baudepartement;2320;Verwaltung und Projektierung TSH;;;4980.00;Übertragungen;-2683200.0;-2642300.0;-2435088.41;-40900.0;1.55;Ausgleich der Finanzstelle über den Fonds für den Bau, Betrieb und Unterhalt der Kantonsstrassen.;184
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;4403200.0;4330700.0;4218511.35;72500.0;1.67;Veränderung der Lohnsumme aufgrund Mutationen und Teuerung, Erhöhung Stellenplan um 0.5 Stellen gemäss Formular C.;184
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3010.95;Rückerstattungen Taggelder UV, EO, MSE, MV, IV für Verwaltungs- und Betriebspersonal;-40000.0;-40000.0;-18864.55;;;;184
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;284500.0;290400.0;272558.9;-5900.0;-2.03;;184
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3052.00;AG-Beiträge an Pensionskassen;602300.0;594800.0;577188.8;7500.0;1.26;;184
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3053.00;AG-Beiträge an Unfallversicherungen;113700.0;141200.0;104138.95;-27500.0;-19.48;Veränderung der Lohnsumme aufgrund Mutationen und Teuerung, Erhöhung Stellenplan um 0.5 Stellen gemäss Formular C.;184
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3054.00;AG-Beiträge an Familienzulagekassen;57000.0;62300.0;54594.2;-5300.0;-8.51;;184
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3059.10;AG-Beiträge Sozialfonds;3500.0;5300.0;3326.95;-1800.0;-33.96;;184
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3064.00;Überbrückungsrenten;;;39352.0;;;;184
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3099.00;Übriger Personalaufwand;15500.0;15500.0;12386.0;;;;185
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3100.00;Büromaterial;;;1000.0;;;;185
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3101.00;Betriebs- und Verbrauchsmaterial;640000.0;640000.0;545953.02;;;;185
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3103.00;Fachliteratur, Zeitschriften;2500.0;2500.0;231.2;;;;185
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3110.00;Büromöbel und -geräte;;;39233.8;;;;185
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3111.00;Maschinen, Geräte und Fahrzeuge;220000.0;360000.0;253602.9;-140000.0;-38.89;Fr. 55'000 Ersatz VW Tiguan (2017/200'000 km), Fr. 55'000 Ersatz VW Tiguan (2018/205'000 km), Fr. 35'000 Ersatz Salzstreuer Trottoir Meili 6 (2007), Fr. 75'000 Ersatz Salzstreuer Eckert AG Epoke (Drittunternehmer).;185
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3112.00;Kleider, Wäsche, Vorhänge;58000.0;50000.0;47931.0;8000.0;16.0;;185
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3113.00;Hardware;3000.0;8000.0;647.0;-5000.0;-62.5;;185
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3119.00;Übrige nicht aktivierbare Anlagen;180000.0;180000.0;192743.0;;;;185
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3120.00;Ver- und Entsorgung Liegenschaften VV;130000.0;90000.0;117502.9;40000.0;44.44;Höherer Strombezug aufgrund Elektrifizierung der Fahrzeugflotte (Entsorgung Stadt Schaffhausen).;185
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3130.00;Dienstleistungen Dritter;140000.0;140000.0;101731.87;;;;185
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3133.00;Informatik-Nutzungsaufwand;88200.0;81200.0;74690.45;7000.0;8.62;;185
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3134.00;Sachversicherungsprämien;20000.0;20000.0;18388.6;;;;185
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3137.00;Steuern und Abgaben;347100.0;347100.0;330360.26;;;;185
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3140.00;Unterhalt Grundstücke;;;263.35;;;;185
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3141.00;Unterhalt Strassen;3695000.0;3685000.0;3410382.24;10000.0;0.27;"Fr. 2'755'000 Betrieb und Unterhalt Kantonsstrassen und kantonale Radwege; Fr. 550'000 Betrieb und Unterhalt Nationalstrassen (Rückfluss Konto 2322 4611.00); Fr. 390'000 Betrieb und Unterhalt städtische Strassen (Rückfluss Konto 2322 4612.10).";185
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3144.00;Unterhalt Hochbauten, Gebäude;220000.0;220000.0;192615.52;;;;185
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3151.00;Unterhalt Maschinen, Geräte, Fahrzeuge;500000.0;500000.0;390751.4;;;;185
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3158.00;Unterhalt immaterielle Anlagen;4800.0;4800.0;1017.5;;;;185
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3160.00;Mieten und Pachten Liegenschaften;2000.0;2000.0;1800.0;;;;185
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3161.00;Mieten, Benützungskosten Anlagen;14300.0;14300.0;8756.5;;;;185
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3170.00;Reisekosten und Spesen;20000.0;20000.0;21782.15;;;;186
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3199.00;Übriger Betriebsaufwand;5000.0;5000.0;3033.5;;;;186
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3910.00;IV Dienstleistungen;52100.0;52100.0;33018.87;;;;186
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;3920.00;IV Pacht, Mieten Benützungskosten;1000.0;1000.0;999.0;;;;186
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;4240.00;Benützungsgebühren und Dienstleistungen;;;-2133.0;;;;186
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;4250.00;Verkäufe;-200000.0;-100000.0;-266083.35;-100000.0;100.0;Mehreinnahmen aufgrund Stromverkauf an die Entsorgung der Stadt Schaffhausen (siehe 2322.3120.00).;186
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;4309.00;Übrige betriebliche Erträge;-100000.0;-100000.0;-81083.4;;;;186
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;4470.00;Pacht- und Mietzinse Liegenschaften VV;-50000.0;-60000.0;-45168.65;10000.0;-16.67;;186
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;4479.00;Übrige Erträge Liegenschaften VV;-3000.0;-3000.0;-8253.65;;;;186
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;4610.00;Entschädigungen vom Bund;;;-36985.68;;;;186
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;4611.00;Entschädigungen von Kantonen und Konkordaten;-2439000.0;-2439000.0;-2398877.45;;;;186
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;4612.10;Entschädigungen von innerkantonalen Gemeinden und Gemeindezweckverbänden;-4650000.0;-4650000.0;-4682699.2;;;;186
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;4630.00;Beiträge vom Bund;-788000.0;-806000.0;-821588.7;18000.0;-2.23;Kürzung durch das UVEK von 2% des Globalbeitrages des Bundes zu ausgewählten Hauptstrassen aus dem Jahr 2024.;186
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;4900.00;IV Material- und Warenbezüge;-56300.0;-54000.0;-41186.8;-2300.0;4.26;;186
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;4910.00;IV Dienstleistungen;-89500.0;-77000.0;-77307.83;-12500.0;16.23;;186
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;4930.00;IV Betriebs- und Verwaltungskosten;-308000.0;-308000.0;-348284.0;;;;186
23;Baudepartement;2322;Unterhaltsdienst und Strassenerhaltung;;;4980.00;Übertragungen;-3062800.0;-3233700.0;-2245354.62;170900.0;-5.28;Ausgleich der Finanzstelle über den Fonds für den Bau, Betrieb und Unterhalt der Kantonsstrassen.;186
23;Baudepartement;2324;Abschreibungen/Beiträge Strassenbau;;;3300.10;Planmässige Abschreibungen Tiefbauten;3965400.0;3932100.0;3444867.05;33300.0;0.85;;186
23;Baudepartement;2324;Abschreibungen/Beiträge Strassenbau;;;3300.40;Planmässige Abschreibungen Hochbauten;530100.0;425400.0;402301.66;104700.0;24.61;;186
23;Baudepartement;2324;Abschreibungen/Beiträge Strassenbau;;;3300.60;Planmässige Abschreibungen Mobilien;746600.0;480200.0;439889.0;266400.0;55.48;;186
23;Baudepartement;2324;Abschreibungen/Beiträge Strassenbau;;;3660.20;Planmässige Abschreibungen Invest.beiträge an Gemeinden;143600.0;121400.0;92177.0;22200.0;18.29;;186
23;Baudepartement;2324;Abschreibungen/Beiträge Strassenbau;;;4893.00;Entnahmen aus Vorfinanzierungen des EK;-115500.0;-115500.0;-115500.0;;;;186
23;Baudepartement;2324;Abschreibungen/Beiträge Strassenbau;;;4980.00;Übertragungen;-5270200.0;-4843600.0;-4263734.71;-426600.0;8.81;;186
