departement;departement_name;dienststelle;dienststelle_name;spezialfinanzierung;spezialfinanzierung_name;konto;bezeichnung;budget_2027;budget_2026;rechnung_2025;abweichung;prozent;kommentar;seite
25;Finanzdepartement;2545;Interkantonaler Finanzausgleich;;;3894.00;Einlagen in FIPOL;;;22900000.0;;;;237
25;Finanzdepartement;2545;Interkantonaler Finanzausgleich;;;4620.20;NFA sozio-demografischer Ausgleich Bund;-876900.0;-988000.0;-83746.0;111100.0;-11.24;Massgebende Werte für Alter, Armut und Ausländerintegration für SH sind praktisch unverändert, der schweizweite Durchschnitt sinkt jedoch.;238
25;Finanzdepartement;2545;Interkantonaler Finanzausgleich;;;4894.00;Entnahme aus FIPOL;-27700000.0;-13100000.0;-5283633.0;-14600000.0;111.45;Vgl. Konto 2545.3621.10.;238
25;Finanzdepartement;2546;Verschiedene Erträge;;;4110.00;Anteil am Reingewinn der SNB;-19400100.0;-6466700.0;-23990708.0;-12933400.0;200.0;Für das Budget 2027 wird aufgrund des guten Geschäftsgangs der Schweizer Nationalbank (SNB) mit einer dreifachen Gewinnausschüttung gerechnet. Im Budget 2026 ist von einer einfachen Ausschüttung ausgegangen worden.;238
25;Finanzdepartement;2546;Verschiedene Erträge;;;4461.10;Anteil am Ergebnis der Schaffhauser Kantonalbank;-42300000.0;-37300000.0;-45062152.0;-5000000.0;13.4;Die Erwartung an die Ergebnisausschüttung der Schaffhauser Kantonalbank (SHKB) basiert auf den vergangenen hohen Ausschüttungen.;238
25;Finanzdepartement;2546;Verschiedene Erträge;;;4463.10;Anteil am Ergebnis der Elektrizitätswerk des Kantons Schaffhausen AG (EKS);-1020000.0;-1020000.0;-1040349.0;;;;238
25;Finanzdepartement;2546;Verschiedene Erträge;;;4895.00;Entnahmen aus Aufwert.reserve;-1123700.0;-1123800.0;-1117800.0;100.0;-0.01;;238
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3000.10;Sitzungsgelder Kommissionen;400.0;400.0;479.0;;;;238
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;24730000.0;24509200.0;23358170.6;220800.0;0.9;Erhöhung Schwankungsreserve des Personalbestandes um 2 Stellen.;238
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3010.95;Rückerstattungen Taggelder UV, EO, MSE, MV, IV für Verwaltungs- und Betriebspersonal;-100000.0;-100000.0;-178670.55;;;;238
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3049.00;Übrige Zulagen;2042500.0;2042500.0;2111108.2;;;;238
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;1716600.0;1605400.0;1605567.4;111200.0;6.93;;238
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3052.00;AG-Beiträge an Pensionskassen;2931400.0;3299600.0;3031218.95;-368200.0;-11.16;Sozialleistungen temporäre Lohnmassnahmen werden zentral unter 2504.3050.93 budgetiert.;238
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3053.00;AG-Beiträge an Unfallversicherungen;161100.0;151900.0;132333.95;9200.0;6.06;;238
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3054.00;AG-Beiträge an Familienzulagekassen;316900.0;321100.0;321517.8;-4200.0;-1.31;;238
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3059.10;AG-Beiträge Sozialfonds;21100.0;19800.0;19633.8;1300.0;6.57;;238
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3064.00;Überbrückungsrenten;6000.0;6000.0;42741.0;;;;238
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3069.00;Übrige Arbeitgeberleistungen;1500.0;1500.0;786.8;;;;239
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3090.00;Aus- und Weiterbildung des eigenen Personals;362600.0;362600.0;310375.14;;;;239
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3091.00;Personalwerbung;40000.0;40000.0;67732.35;;;;239
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3099.00;Übriger Personalaufwand;150000.0;157800.0;170546.52;-7800.0;-4.94;;239
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3100.00;Büromaterial;24500.0;28200.0;24515.57;-3700.0;-13.12;;239
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3101.00;Betriebs- und Verbrauchsmaterial;168300.0;242900.0;168261.71;-74600.0;-30.71;Kostenreduktion durch Sparmassnahmen basierend auf Erfahrungswerten aus den Vorjahren.;239
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3102.00;Drucksachen, Publikationen;31900.0;51800.0;31902.1;-19900.0;-38.42;Kostenreduktion durch Sparmassnahmen basierend auf Erfahrungswerten aus den Vorjahren.;239
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3103.00;Fachliteratur, Zeitschriften;13700.0;19000.0;13722.85;-5300.0;-27.89;;239
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3106.00;Medizinisches Material;18900.0;28500.0;18873.69;-9600.0;-33.68;;239
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3110.00;Büromöbel und -geräte;2900.0;10000.0;2856.8;-7100.0;-71.0;;239
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3111.00;Maschinen, Geräte und Fahrzeuge;1102000.0;1199200.0;1214022.02;-97200.0;-8.11;Tiefere Ausrüstungskosten aufgrund geringerer Anzahl budgetierter Polizeiaspiranten/-innen.;239
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3112.00;Kleider, Wäsche, Vorhänge;362500.0;377100.0;322471.89;-14600.0;-3.87;Tiefere Uniformkosten aufgrund geringerer Anzahl budgetierter Polizeiaspiranten/-innen.;239
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3113.00;Hardware;736100.0;686000.0;686067.69;50100.0;7.3;Mehrausgaben aufgrund von Hardware-Ersatz («End of Life») sowie Preiserhöhungen bei diversen Hardware-Lieferanten.;239
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3118.00;Immaterielle Anlagen;167000.0;171000.0;114021.47;-4000.0;-2.34;;239
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3130.00;Dienstleistungen Dritter;1694700.0;1562900.0;1505393.93;131800.0;8.43;Preiserhöhungen bei verschiedenen externen Dienstleistungsfirmen und Beteiligung an neuen, zusätzlichen PTI-Projekten (Polizeitechnik und - informatik Schweiz).;239
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3132.00;Honorare externe Berater, Gutachter, Fachexperten etc.;70200.0;14000.0;34227.15;56200.0;401.43;Mehrkosten durch das interne Projekt «Führungsentwicklung SHPol».;239
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3133.00;Informatik-Nutzungsaufwand;352900.0;388100.0;352854.64;-35200.0;-9.07;Kostenreduktion durch Sparmassnahmen basierend auf Erfahrungswerten aus den Vorjahren.;239
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3134.00;Sachversicherungsprämien;29000.0;24700.0;29000.37;4300.0;17.41;;239
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3137.00;Steuern und Abgaben;14100.0;11400.0;14140.62;2700.0;23.68;;239
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3140.00;Unterhalt Grundstücke;5500.0;105000.0;69456.35;-99500.0;-94.76;Reduktion der Ausgaben, da die Sanierung der beiden Schiessplätze abgeschlossen werden konnte.;240
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3151.00;Unterhalt Maschinen, Geräte, Fahrzeuge;860200.0;824600.0;1060164.95;35600.0;4.32;Mehrkosten durch Preiserhöhungen bei Fahrzeugunterhalt und - reparaturen.;240
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3153.00;Informatik-Unterhalt (Hardware);3700.0;10200.0;3738.91;-6500.0;-63.73;;240
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3158.00;Unterhalt immaterielle Anlagen;1051300.0;1060600.0;751348.7;-9300.0;-0.88;;240
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3160.00;Mieten und Pachten Liegenschaften;36500.0;42900.0;26516.8;-6400.0;-14.92;;240
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3161.00;Mieten, Benützungskosten Anlagen;422200.0;418100.0;372159.8;4100.0;0.98;;240
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3170.00;Reisekosten und Spesen;117900.0;109800.0;117915.6;8100.0;7.38;;240
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3181.00;Tatsächliche Forderungsverluste;82500.0;136800.0;82469.7;-54300.0;-39.69;Anpassung des Budgetwertes basierend auf Erfahrungswerten aus den Vorjahren.;240
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3190.00;Schadenersatzleistungen;10600.0;8000.0;10629.4;2600.0;32.5;;240
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3199.00;Übriger Betriebsaufwand;161300.0;185600.0;131336.63;-24300.0;-13.09;Kostenreduktion durch Sparmassnahmen basierend auf Erfahrungswerten aus den Vorjahren.;240
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3300.60;Planmässige Abschreibungen Mobilien;312300.0;384600.0;382352.0;-72300.0;-18.8;;240
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3320.00;Planmässige Abschreibungen immaterielle Anlagen;90900.0;90900.0;90933.0;;;;240
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3499.00;Übriger Finanzaufwand;10000.0;;10333.72;10000.0;;;240
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3611.00;Entschädigungen an Kantone und Konkordate;487300.0;595300.0;422334.9;-108000.0;-18.14;Tiefere Schulgeld-Kosten aufgrund geringerer Anzahl budgetierter Polizeiaspiranten/-innen.;240
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3630.00;Beiträge an den Bund;258400.0;258400.0;121185.1;;;;240
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3631.00;Beiträge an Kantone und Konkordate;161900.0;161900.0;145763.15;;;;240
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3636.00;Beiträge an private Organisationen ohne Erwerbszweck;1700.0;1700.0;1430.0;;;;240
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3900.00;IV Material- und Warenbezüge;7000.0;10000.0;6800.0;-3000.0;-30.0;;240
25;Finanzdepartement;2550;Schaffhauser Polizei;;;3910.00;IV Dienstleistungen;14700.0;19000.0;14094.1;-4300.0;-22.63;;240
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4210.00;Gebühren für Amtshandlungen;-53500.0;-53500.0;-69036.0;;;;240
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4240.00;Benützungsgebühren und Dienstleistungen;-181600.0;-181600.0;-162511.67;;;;240
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4250.00;Verkäufe;-7700.0;-7700.0;-31759.26;;;;240
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4260.00;Rückerstattungen und Kostenbeteiligungen Dritter;-6400.0;-6400.0;-1453.3;;;;240
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4270.00;Bussen;-4200000.0;-4500000.0;-3713306.11;300000.0;-6.67;Anpassung des Budgetwertes basierend auf Erfahrungswerten aus den Vorjahren.;240
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4290.00;Übrige Entgelte;;;-810.0;;;;241
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4301.00;Beschlagnahmte Vermögenswerte;-500.0;-500.0;;;;;241
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4610.00;Entschädigungen vom Bund;-400000.0;-400000.0;-389612.55;;;;241
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4610.30;Entschädigungen vom Bund für mobile Schwerverkehrskontrollen;-420000.0;-420000.0;-430892.0;;;;241
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4611.00;Entschädigungen von Kantonen und Konkordaten;-383000.0;-383000.0;-500906.96;;;;241
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4612.10;Entschädigungen von innerkantonalen Gemeinden und Gemeindezweckverbänden;-27200.0;-27200.0;-30200.8;;;;241
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4614.00;Entschädigungen von öffentlichen Unternehmungen;-23100.0;-23100.0;-25783.5;;;;241
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4632.10;Laufende Betriebsbeiträge von innerkantonalen Gemeinden und Gemeindezweckverbände;-3157700.0;-3157700.0;-3138320.0;;;;241
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4635.00;Beiträge von privaten Unternehmungen;-2000.0;-2000.0;-1800.0;;;;241
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4636.00;Beiträge von privaten Organisationen ohne Erwerbszweck;-2000.0;-2000.0;-2000.0;;;;241
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4910.00;IV Dienstleistungen;-307000.0;-324600.0;-298717.5;17600.0;-5.42;;241
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4930.00;IV Betriebs- und Verwaltungskosten;-38000.0;-38000.0;-38000.0;;;;241
25;Finanzdepartement;2550;Schaffhauser Polizei;;;4980.00;Übertragungen;-2100000.0;-2100000.0;-2100000.0;;;;241
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;1090000.0;1088300.0;1018938.6;1700.0;0.16;;241
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;70900.0;70700.0;66180.15;200.0;0.28;;241
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3052.00;AG-Beiträge an Pensionskassen;121000.0;145400.0;140133.1;-24400.0;-16.78;;241
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3053.00;AG-Beiträge an Unfallversicherungen;6600.0;6400.0;5519.35;200.0;3.13;;241
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3054.00;AG-Beiträge an Familienzulagekassen;13100.0;14100.0;13237.55;-1000.0;-7.09;;241
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3059.10;AG-Beiträge Sozialfonds;900.0;900.0;814.95;;;;241
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3090.00;Aus- und Weiterbildung des eigenen Personals;7000.0;7400.0;13887.65;-400.0;-5.41;;241
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3091.00;Personalwerbung;;1000.0;;-1000.0;-100.0;;241
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3099.00;Übriger Personalaufwand;1500.0;1600.0;800.0;-100.0;-6.25;;241
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3100.00;Büromaterial;1500.0;2800.0;1536.04;-1300.0;-46.43;;241
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3101.00;Betriebs- und Verbrauchsmaterial;7400.0;10200.0;7430.35;-2800.0;-27.45;;241
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3102.00;Drucksachen, Publikationen;2800.0;3500.0;2800.05;-700.0;-20.0;;241
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3103.00;Fachliteratur, Zeitschriften;2200.0;5700.0;2195.56;-3500.0;-61.4;;241
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3109.00;Übriger Material- und Warenaufwand;;1000.0;;-1000.0;-100.0;;241
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3110.00;Büromöbel und -geräte;;46000.0;;-46000.0;-100.0;Für das Jahr 2027 sind keine Aufwände für Büromöbel und Geräte vorgesehen.;242
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3111.00;Maschinen, Geräte und Fahrzeuge;165000.0;274500.0;92498.01;-109500.0;-39.89;Das Budget 2027 ist mit der Rechnung des Vorjahres nicht vergleichbar, da die grösste budgetierte Gerätschaft (Atemluftabfüllanlage) altersbedingt reparaturanfällig und daher zu ersetzen ist.;242
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3112.00;Kleider, Wäsche, Vorhänge;12400.0;22700.0;12413.2;-10300.0;-45.37;Im Zeitpunkt der Budgetierung sind die Aufwände schwer abschätzbar. Dies hängt auch mit der Frage zusammen, ob Instruktionsanwärter die Prüfung schaffen. Wir gehen für das Jahr 2027 von einem geringeren finanziellen Betrag aus.;242
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3113.00;Hardware;1100.0;10800.0;1066.95;-9700.0;-89.81;;242
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3118.00;Immaterielle Anlagen;;50000.0;101567.3;-50000.0;-100.0;Für das Jahr 2027 sind auf diesem Konto keine Aufwände geplant.;242
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3120.00;Ver- und Entsorgung Liegenschaften VV;1100.0;1800.0;1143.7;-700.0;-38.89;;242
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3130.00;Dienstleistungen Dritter;207400.0;42500.0;36027.88;164900.0;388.0;Die grosse Differenz ist die Folge davon, dass die Swisscom Alarmierung und das Swissphone Paging im 2026 fälschlicherweise auf dem Konto 2551.3133 budgetiert und abgerechnet wurde. Bei der Swissphone erfolgte zudem auf das 2027 eine massive Preiserhöhung.;242
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3131.00;Planungen und Projektierungen Dritter;;15000.0;-31027.85;-15000.0;-100.0;Auf dieser Kontostelle sind allgemein keine weiteren Ausgaben geplant.;242
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3132.00;Honorare externe Berater, Gutachter, Fachexperten etc.;23300.0;10500.0;23330.15;12800.0;121.9;Aufwand entspricht Beschluss Regierungsrat auf Basis Rechnung Jahr 2025;242
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3133.00;Informatik-Nutzungsaufwand;125500.0;286500.0;272516.58;-161000.0;-56.2;Reduktion des Aufwands aufgrund der Verschiebung der Aufwände für Swisscom und Swissphone in das Konto 2551.3130.;243
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3134.00;Sachversicherungsprämien;11000.0;12100.0;11007.48;-1100.0;-9.09;;243
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3138.00;Kurse, Prüfungen und Beratungen;844300.0;723800.0;759090.85;120500.0;16.65;Der Finanzierungsbedarf 2027 kann nicht mit demjenigen des Vorjahrs verglichen werden. Es findet nicht jedes Jahr das gleiche Kursprogramm statt und dadurch weicht auch die Anzahl für die Aus- und Weiterbildung der Feuerwehren erforderlicher Kurse von Jahr zu Jahr voneinander ab.;243
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3150.00;Unterhalt Büromöbel und -geräte;100.0;800.0;118.0;-700.0;-87.5;;243
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3151.00;Unterhalt Maschinen, Geräte, Fahrzeuge;58500.0;56300.0;89452.98;2200.0;3.91;;243
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3153.00;Informatik-Unterhalt (Hardware);100.0;700.0;60.0;-600.0;-85.71;;243
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3158.00;Unterhalt immaterielle Anlagen;61100.0;93600.0;61101.09;-32500.0;-34.72;Die budgetierten IT-Ausgaben entsprechen gebundenen Ausgaben, da sie aus Wartungsverträgen resultieren, welche teilweise aus neu beschafften IT-Lösungen oder aus Kostenerhöhungen bestehender Lösungen entstehen.;243
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3160.00;Mieten und Pachten Liegenschaften;23900.0;32200.0;23872.75;-8300.0;-25.78;;243
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3170.00;Reisekosten und Spesen;2500.0;6500.0;2536.3;-4000.0;-61.54;;243
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3199.00;Übriger Betriebsaufwand;4800.0;3000.0;4823.76;1800.0;60.0;;243
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3300.60;Planmässige Abschreibungen Mobilien;244400.0;244400.0;92359.0;;;;243
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3631.00;Beiträge an Kantone und Konkordate;130000.0;130000.0;139302.0;;;;243
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;3910.00;IV Dienstleistungen;12800.0;12800.0;11683.5;;;;243
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;4210.00;Gebühren für Amtshandlungen;-25000.0;-25000.0;-53660.0;;;;243
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;4240.00;Benützungsgebühren und Dienstleistungen;-15000.0;-15000.0;-18302.25;;;;243
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;4250.00;Verkäufe;-10100.0;-100.0;-7700.0;-10000.0;10000.0;;243
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;4612.10;Entschädigungen von innerkantonalen Gemeinden und Gemeindezweckverbänden;-8000.0;-8000.0;-14698.05;;;;243
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;4631.00;Beiträge von Kantonen und Konkordaten;;;-9450.0;;;;243
25;Finanzdepartement;2551;Kantonale Feuerpolizei;;;4980.00;Übertragungen;-3196100.0;-3377100.0;-2874606.68;181000.0;-5.36;;243
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;1517500.0;1529500.0;1524216.0;-12000.0;-0.78;;244
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3010.95;Rückerstattungen Taggelder UV, EO, MSE, MV, IV für Verwaltungs- und Betriebspersonal;-1000.0;-1000.0;-3086.5;;;;244
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3049.00;Übrige Zulagen;27800.0;27800.0;55809.6;;;;244
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;100400.0;99400.0;100662.2;1000.0;1.01;;244
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3052.00;AG-Beiträge an Pensionskassen;171500.0;204300.0;200029.2;-32800.0;-16.05;;244
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3053.00;AG-Beiträge an Unfallversicherungen;9400.0;9100.0;8376.2;300.0;3.3;;244
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3054.00;AG-Beiträge an Familienzulagekassen;18500.0;19900.0;20127.15;-1400.0;-7.04;;244
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3059.10;AG-Beiträge Sozialfonds;1200.0;1200.0;1237.95;;;;244
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3090.00;Aus- und Weiterbildung des eigenen Personals;23800.0;36800.0;33555.15;-13000.0;-35.33;Tiefere Kosten durch weniger Bedarf an Aus- und Weiterbildungen.;244
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3099.00;Übriger Personalaufwand;1000.0;3000.0;821.7;-2000.0;-66.67;;244
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3100.00;Büromaterial;3000.0;2600.0;3000.0;400.0;15.38;;244
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3101.00;Betriebs- und Verbrauchsmaterial;24400.0;28300.0;24403.0;-3900.0;-13.78;;244
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3103.00;Fachliteratur, Zeitschriften;300.0;3500.0;266.0;-3200.0;-91.43;;244
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3111.00;Maschinen, Geräte und Fahrzeuge;53600.0;61000.0;73600.0;-7400.0;-12.13;;244
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3112.00;Kleider, Wäsche, Vorhänge;38400.0;39900.0;38400.0;-1500.0;-3.76;;244
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3113.00;Hardware;37100.0;37100.0;9762.75;;;;244
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3130.00;Dienstleistungen Dritter;26000.0;24900.0;26001.45;1100.0;4.42;;244
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3133.00;Informatik-Nutzungsaufwand;6300.0;6300.0;;;;;244
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3151.00;Unterhalt Maschinen, Geräte, Fahrzeuge;96300.0;82200.0;96325.24;14100.0;17.15;Mehrkosten durch Preiserhöhungen bei Fahrzeugunterhalt und - reparaturen.;244
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3153.00;Informatik-Unterhalt (Hardware);;1000.0;;-1000.0;-100.0;;244
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3158.00;Unterhalt immaterielle Anlagen;18300.0;20800.0;18292.22;-2500.0;-12.02;;244
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3161.00;Mieten, Benützungskosten Anlagen;42600.0;38400.0;42644.85;4200.0;10.94;;244
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3170.00;Reisekosten und Spesen;2000.0;2000.0;1989.5;;;;244
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;3199.00;Übriger Betriebsaufwand;;500.0;;-500.0;-100.0;;244
25;Finanzdepartement;2553;Schwerverkehrskontrollzentrum Schaffhausen;;;4610.20;Entschädigungen vom Bund für Schwerverkehrskontrollen;-2263000.0;-2263000.0;-2196181.0;;;;244
25;Finanzdepartement;2557;Amt für Bevölkerungsschutz und Armee;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;2100000.0;2006500.0;1960608.25;93500.0;4.66;Zusätzliche 50 Stellenprozent (Bereich Schutzbauten) und allgemeine Lohnentwicklung.;245
25;Finanzdepartement;2557;Amt für Bevölkerungsschutz und Armee;;;3010.95;Rückerstattungen Taggelder UV, EO, MSE, MV, IV für Verwaltungs- und Betriebspersonal;-40000.0;-20000.0;-42385.95;-20000.0;100.0;Erfahrungswert Rechnung 2025.;245
25;Finanzdepartement;2557;Amt für Bevölkerungsschutz und Armee;;;3049.00;Übrige Zulagen;1000.0;1500.0;;-500.0;-33.33;;245
25;Finanzdepartement;2557;Amt für Bevölkerungsschutz und Armee;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;136500.0;130400.0;127311.7;6100.0;4.68;;245
25;Finanzdepartement;2557;Amt für Bevölkerungsschutz und Armee;;;3052.00;AG-Beiträge an Pensionskassen;233100.0;268100.0;260182.25;-35000.0;-13.05;;245
25;Finanzdepartement;2557;Amt für Bevölkerungsschutz und Armee;;;3053.00;AG-Beiträge an Unfallversicherungen;12800.0;12300.0;10421.75;500.0;4.07;;245
25;Finanzdepartement;2557;Amt für Bevölkerungsschutz und Armee;;;3054.00;AG-Beiträge an Familienzulagekassen;25200.0;26100.0;25501.65;-900.0;-3.45;;245
25;Finanzdepartement;2557;Amt für Bevölkerungsschutz und Armee;;;3059.10;AG-Beiträge Sozialfonds;1700.0;1600.0;1553.2;100.0;6.25;;245
25;Finanzdepartement;2557;Amt für Bevölkerungsschutz und Armee;;;3064.00;Überbrückungsrenten;;;45360.0;;;;245
25;Finanzdepartement;2557;Amt für Bevölkerungsschutz und Armee;;;3090.00;Aus- und Weiterbildung des eigenen Personals;38000.0;38000.0;32391.2;;;;245
25;Finanzdepartement;2557;Amt für Bevölkerungsschutz und Armee;;;3099.00;Übriger Personalaufwand;29800.0;22300.0;19907.5;7500.0;33.63;;245
