departement;departement_name;dienststelle;dienststelle_name;spezialfinanzierung;spezialfinanzierung_name;konto;bezeichnung;rechnung_2025;budget_2025;rechnung_2024;abweichung;prozent;kommentar;seite
21;Departement des Innern;2143;Beiträge Krankenversicherung;;;4702.12;Durchlaufende Beiträge von Gemeinden für Zahlungsausstände gemäss Art. 64a KVG;-1663266.44;-1950000.0;-1566121.41;286733.56;-14.7;Vgl. Kommentar zur Finanzstelle;185
21;Departement des Innern;2148;Veterinärwesen;;;3010.00;Löhne des Verwaltungs- und Betriebspersonals;547089.05;495200.0;512167.65;51889.05;10.48;Auszahlung von Überstunden. Zur;185
21;Departement des Innern;2148;Veterinärwesen;;;3050.00;AG-Beiträge AHV, IV, EO, ALV, Verwaltungskosten;33807.9;32200.0;32125.85;1607.9;4.99;;185
21;Departement des Innern;2148;Veterinärwesen;;;3052.00;AG-Beiträge an Pensionskassen;81658.85;66100.0;81766.2;15558.85;23.54;;185
21;Departement des Innern;2148;Veterinärwesen;;;3053.00;AG-Beiträge an Unfallversicherungen;2554.1;2600.0;2413.75;-45.9;-1.77;;185
21;Departement des Innern;2148;Veterinärwesen;;;3054.00;AG-Beiträge an Familienzulagekassen;6887.05;6400.0;6558.65;487.05;7.61;;185
21;Departement des Innern;2148;Veterinärwesen;;;3059.10;AG-Beiträge Sozialfonds;379.75;400.0;354.25;-20.25;-5.06;;185
21;Departement des Innern;2148;Veterinärwesen;;;3090.00;Aus- und Weiterbildung des eigenen Personals;669.0;5900.0;;-5231.0;-88.66;;185
21;Departement des Innern;2148;Veterinärwesen;;;3099.00;Übriger Personalaufwand;400.0;300.0;400.0;100.0;33.33;;185
21;Departement des Innern;2148;Veterinärwesen;;;3100.00;Büromaterial;286.7;700.0;497.8;-413.3;-59.04;;185
21;Departement des Innern;2148;Veterinärwesen;;;3101.00;Betriebs- und Verbrauchsmaterial;6445.68;7400.0;6914.19;-954.32;-12.9;;185
21;Departement des Innern;2148;Veterinärwesen;;;3102.00;Drucksachen, Publikationen;963.25;4000.0;1849.98;-3036.75;-75.92;;185
21;Departement des Innern;2148;Veterinärwesen;;;3103.00;Fachliteratur, Zeitschriften;332.2;500.0;161.9;-167.8;-33.56;;185
21;Departement des Innern;2148;Veterinärwesen;;;3111.00;Maschinen, Geräte und Fahrzeuge;684.75;11000.0;95946.23;-10315.25;-93.78;Eine Rückerstattung von;185
21;Departement des Innern;2148;Veterinärwesen;;;3112.00;Kleider, Wäsche, Vorhänge;;400.0;320.05;-400.0;-100.0;;185
